"SG_UF_NOT";"DS_UF_SIGLA";"Ano.epidemiológico";"Semana.epidemiológica";"virus";"Median";"LI";"LS";"casos.registrados";"casos.estimados";"media.movel"
0;"BR";2023;19;"RINO";NA;NA;NA;163;163;180
0;"BR";2023;19;"METAP";NA;NA;NA;57;57;65
0;"BR";2023;20;"SARS2";NA;NA;NA;553;553;496
0;"BR";2023;20;"VSR";NA;NA;NA;1063;1063;1037
0;"BR";2023;20;"FLU_A";NA;NA;NA;429;429;407
0;"BR";2023;20;"FLU_B";NA;NA;NA;144;144;147
0;"BR";2023;20;"RINO";NA;NA;NA;219;219;197
0;"BR";2023;20;"METAP";NA;NA;NA;83;83;75
0;"BR";2023;21;"SARS2";NA;NA;NA;445;445;470
0;"BR";2023;21;"VSR";NA;NA;NA;932;932;934
0;"BR";2023;21;"FLU_A";NA;NA;NA;384;384;361
0;"BR";2023;21;"FLU_B";NA;NA;NA;150;150;131
0;"BR";2023;21;"RINO";NA;NA;NA;208;208;218
0;"BR";2023;21;"METAP";NA;NA;NA;86;86;91
0;"BR";2023;22;"SARS2";NA;NA;NA;411;411;396
0;"BR";2023;22;"VSR";NA;NA;NA;807;807;832
0;"BR";2023;22;"FLU_A";NA;NA;NA;270;270;294
0;"BR";2023;22;"FLU_B";NA;NA;NA;100;100;108
0;"BR";2023;22;"RINO";NA;NA;NA;226;226;217
0;"BR";2023;22;"METAP";NA;NA;NA;104;104;97
0;"BR";2023;23;"SARS2";NA;NA;NA;332;332;349
0;"BR";2023;23;"VSR";NA;NA;NA;757;757;722
0;"BR";2023;23;"FLU_A";NA;NA;NA;227;227;223
0;"BR";2023;23;"FLU_B";NA;NA;NA;73;73;78
0;"BR";2023;23;"RINO";NA;NA;NA;216;216;220
0;"BR";2023;23;"METAP";NA;NA;NA;101;101;98
0;"BR";2023;24;"SARS2";NA;NA;NA;303;303;312
0;"BR";2023;24;"VSR";NA;NA;NA;603;603;648
0;"BR";2023;24;"FLU_A";NA;NA;NA;173;173;178
0;"BR";2023;24;"FLU_B";NA;NA;NA;60;60;62
0;"BR";2023;24;"RINO";NA;NA;NA;217;217;227
0;"BR";2023;24;"METAP";NA;NA;NA;90;90;99
0;"BR";2023;25;"SARS2";NA;NA;NA;301;301;291
0;"BR";2023;25;"VSR";NA;NA;NA;584;584;571
0;"BR";2023;25;"FLU_A";NA;NA;NA;133;133;139
0;"BR";2023;25;"FLU_B";NA;NA;NA;52;52;51
0;"BR";2023;25;"RINO";NA;NA;NA;249;249;243
0;"BR";2023;25;"METAP";NA;NA;NA;105;105;104
0;"BR";2023;26;"SARS2";NA;NA;NA;268;268;270
0;"BR";2023;26;"VSR";NA;NA;NA;527;527;521
0;"BR";2023;26;"FLU_A";NA;NA;NA;110;110;110
0;"BR";2023;26;"FLU_B";NA;NA;NA;41;41;45
0;"BR";2023;26;"RINO";NA;NA;NA;263;263;257
0;"BR";2023;26;"METAP";NA;NA;NA;117;117;117
0;"BR";2023;27;"SARS2";NA;NA;NA;240;240;246
0;"BR";2023;27;"VSR";NA;NA;NA;452;452;444
0;"BR";2023;27;"FLU_A";NA;NA;NA;87;87;85
0;"BR";2023;27;"FLU_B";NA;NA;NA;42;42;40
0;"BR";2023;27;"RINO";NA;NA;NA;259;259;282
0;"BR";2023;27;"METAP";NA;NA;NA;128;128;119
0;"BR";2023;28;"SARS2";NA;NA;NA;229;229;217
0;"BR";2023;28;"VSR";NA;NA;NA;354;354;358
0;"BR";2023;28;"FLU_A";NA;NA;NA;57;57;65
0;"BR";2023;28;"FLU_B";NA;NA;NA;37;37;37
0;"BR";2023;28;"RINO";NA;NA;NA;325;325;290
0;"BR";2023;28;"METAP";NA;NA;NA;111;111;114
0;"BR";2023;29;"SARS2";NA;NA;NA;183;183;197
0;"BR";2023;29;"VSR";NA;NA;NA;268;268;270
0;"BR";2023;29;"FLU_A";NA;NA;NA;50;50;47
0;"BR";2023;29;"FLU_B";NA;NA;NA;31;31;27
0;"BR";2023;29;"RINO";NA;NA;NA;286;286;292
0;"BR";2023;29;"METAP";NA;NA;NA;102;102;108
0;"BR";2023;30;"SARS2";NA;NA;NA;178;178;190
0;"BR";2023;30;"VSR";NA;NA;NA;189;189;218
0;"BR";2023;30;"FLU_A";NA;NA;NA;33;33;38
0;"BR";2023;30;"FLU_B";NA;NA;NA;14;14;19
0;"BR";2023;30;"RINO";NA;NA;NA;265;265;311
0;"BR";2023;30;"METAP";NA;NA;NA;110;110;100
0;"BR";2023;31;"SARS2";NA;NA;NA;209;209;200
0;"BR";2023;31;"VSR";NA;NA;NA;198;198;178
0;"BR";2023;31;"FLU_A";NA;NA;NA;31;31;28
0;"BR";2023;31;"FLU_B";NA;NA;NA;11;11;12
0;"BR";2023;31;"RINO";NA;NA;NA;381;381;353
0;"BR";2023;31;"METAP";NA;NA;NA;89;89;87
0;"BR";2023;32;"SARS2";NA;NA;NA;213;213;234
0;"BR";2023;32;"VSR";NA;NA;NA;146;146;166
0;"BR";2023;32;"FLU_A";NA;NA;NA;20;20;24
0;"BR";2023;32;"FLU_B";NA;NA;NA;10;10;10
0;"BR";2023;32;"RINO";NA;NA;NA;412;412;399
0;"BR";2023;32;"METAP";NA;NA;NA;62;62;77
0;"BR";2023;33;"SARS2";NA;NA;NA;280;280;259
0;"BR";2023;33;"VSR";NA;NA;NA;154;154;139
0;"BR";2023;33;"FLU_A";NA;NA;NA;21;21;23
0;"BR";2023;33;"FLU_B";NA;NA;NA;8;8;9
0;"BR";2023;33;"RINO";NA;NA;NA;405;405;424
0;"BR";2023;33;"METAP";NA;NA;NA;81;81;69
0;"BR";2023;34;"SARS2";NA;NA;NA;283;283;296
0;"BR";2023;34;"VSR";NA;NA;NA;118;118;130
0;"BR";2023;34;"FLU_A";NA;NA;NA;29;29;22
0;"BR";2023;34;"FLU_B";NA;NA;NA;9;9;8
0;"BR";2023;34;"RINO";NA;NA;NA;454;454;416
0;"BR";2023;34;"METAP";NA;NA;NA;65;65;67
0;"BR";2023;35;"SARS2";NA;NA;NA;325;325;331
0;"BR";2023;35;"VSR";NA;NA;NA;117;117;108
0;"BR";2023;35;"FLU_A";NA;NA;NA;16;16;19
0;"BR";2023;35;"FLU_B";NA;NA;NA;7;7;9
0;"BR";2023;35;"RINO";NA;NA;NA;388;388;395
0;"BR";2023;35;"METAP";NA;NA;NA;55;55;62
0;"BR";2023;36;"SARS2";NA;NA;NA;386;386;387
0;"BR";2023;36;"VSR";NA;NA;NA;90;90;105
0;"BR";2023;36;"FLU_A";NA;NA;NA;13;13;15
0;"BR";2023;36;"FLU_B";NA;NA;NA;10;10;8
0;"BR";2023;36;"RINO";NA;NA;NA;344;344;358
0;"BR";2023;36;"METAP";NA;NA;NA;65;65;63
0;"BR";2023;37;"SARS2";NA;NA;NA;451;451;451
0;"BR";2023;37;"VSR";NA;NA;NA;107;107;101
0;"BR";2023;37;"FLU_A";NA;NA;NA;17;17;13
0;"BR";2023;37;"FLU_B";NA;NA;NA;6;6;7
0;"BR";2023;37;"RINO";NA;NA;NA;341;341;338
0;"BR";2023;37;"METAP";NA;NA;NA;69;69;67
0;"BR";2023;38;"SARS2";NA;NA;NA;516;516;500
0;"BR";2023;38;"VSR";NA;NA;NA;105;105;100
0;"BR";2023;38;"FLU_A";NA;NA;NA;10;10;12
0;"BR";2023;38;"FLU_B";NA;NA;NA;4;4;5
0;"BR";2023;38;"RINO";NA;NA;NA;329;329;325
0;"BR";2023;38;"METAP";NA;NA;NA;67;67;66
0;"BR";2023;39;"SARS2";NA;NA;NA;532;532;581
0;"BR";2023;39;"VSR";NA;NA;NA;89;89;98
0;"BR";2023;39;"FLU_A";NA;NA;NA;8;8;11
0;"BR";2023;39;"FLU_B";NA;NA;NA;4;4;3
0;"BR";2023;39;"RINO";NA;NA;NA;304;304;313
0;"BR";2023;39;"METAP";NA;NA;NA;63;63;62
0;"BR";2023;40;"SARS2";NA;NA;NA;694;694;624
0;"BR";2023;40;"VSR";NA;NA;NA;100;100;109
0;"BR";2023;40;"FLU_A";NA;NA;NA;15;15;14
0;"BR";2023;40;"FLU_B";NA;NA;NA;1;1;4
0;"BR";2023;40;"RINO";NA;NA;NA;305;305;296
0;"BR";2023;40;"METAP";NA;NA;NA;56;56;58
0;"BR";2023;41;"SARS2";NA;NA;NA;647;647;723
0;"BR";2023;41;"VSR";NA;NA;NA;139;139;124
0;"BR";2023;41;"FLU_A";NA;NA;NA;20;20;17
0;"BR";2023;41;"FLU_B";NA;NA;NA;8;8;5
0;"BR";2023;41;"RINO";NA;NA;NA;279;279;277
0;"BR";2023;41;"METAP";NA;NA;NA;54;54;53
0;"BR";2023;42;"SARS2";NA;NA;NA;829;829;757
0;"BR";2023;42;"VSR";NA;NA;NA;134;134;136
0;"BR";2023;42;"FLU_A";NA;NA;NA;15;15;16
0;"BR";2023;42;"FLU_B";NA;NA;NA;6;6;6
0;"BR";2023;42;"RINO";NA;NA;NA;247;247;274
0;"BR";2023;42;"METAP";NA;NA;NA;49;49;53
0;"BR";2023;43;"SARS2";NA;NA;NA;794;794;763
0;"BR";2023;43;"VSR";NA;NA;NA;134;134;132
0;"BR";2023;43;"FLU_A";NA;NA;NA;12;12;14
0;"BR";2023;43;"FLU_B";NA;NA;NA;5;5;5
0;"BR";2023;43;"RINO";NA;NA;NA;296;296;250
0;"BR";2023;43;"METAP";NA;NA;NA;56;56;49
0;"BR";2023;44;"SARS2";NA;NA;NA;667;667;719
0;"BR";2023;44;"VSR";NA;NA;NA;127;127;121
0;"BR";2023;44;"FLU_A";NA;NA;NA;14;14;13
0;"BR";2023;44;"FLU_B";NA;NA;NA;3;3;4
0;"BR";2023;44;"RINO";NA;NA;NA;206;206;235
0;"BR";2023;44;"METAP";NA;NA;NA;43;43;45
0;"BR";2023;45;"SARS2";NA;NA;NA;696;696;644
0;"BR";2023;45;"VSR";NA;NA;NA;103;103;113
0;"BR";2023;45;"FLU_A";NA;NA;NA;13;13;12
0;"BR";2023;45;"FLU_B";NA;NA;NA;3;3;3
0;"BR";2023;45;"RINO";NA;NA;NA;203;203;195
0;"BR";2023;45;"METAP";NA;NA;NA;37;37;33
0;"BR";2023;46;"SARS2";NA;NA;NA;570;570;581
0;"BR";2023;46;"VSR";NA;NA;NA;108;108;108
0;"BR";2023;46;"FLU_A";NA;NA;NA;9;9;12
0;"BR";2023;46;"FLU_B";NA;NA;NA;4;4;3
0;"BR";2023;46;"RINO";NA;NA;NA;177;177;176
0;"BR";2023;46;"METAP";NA;NA;NA;18;18;27
0;"BR";2023;47;"SARS2";NA;NA;NA;478;478;494
0;"BR";2023;47;"VSR";NA;NA;NA;113;113;124
0;"BR";2023;47;"FLU_A";NA;NA;NA;13;13;11
0;"BR";2023;47;"FLU_B";NA;NA;NA;3;3;3
0;"BR";2023;47;"RINO";NA;NA;NA;149;149;158
0;"BR";2023;47;"METAP";NA;NA;NA;27;27;24
0;"BR";2023;48;"SARS2";NA;NA;NA;433;433;438
0;"BR";2023;48;"VSR";NA;NA;NA;151;151;138
0;"BR";2023;48;"FLU_A";NA;NA;NA;11;11;14
0;"BR";2023;48;"FLU_B";NA;NA;NA;1;1;3
0;"BR";2023;48;"RINO";NA;NA;NA;147;147;146
0;"BR";2023;48;"METAP";NA;NA;NA;28;28;28
0;"BR";2023;49;"SARS2";NA;NA;NA;403;403;437
0;"BR";2023;49;"VSR";NA;NA;NA;149;149;149
0;"BR";2023;49;"FLU_A";NA;NA;NA;17;17;18
0;"BR";2023;49;"FLU_B";NA;NA;NA;5;5;4
0;"BR";2023;49;"RINO";NA;NA;NA;141;141;139
0;"BR";2023;49;"METAP";NA;NA;NA;29;29;25
0;"BR";2023;50;"SARS2";NA;NA;NA;475;475;411
0;"BR";2023;50;"VSR";NA;NA;NA;146;146;143
0;"BR";2023;50;"FLU_A";NA;NA;NA;26;26;21
0;"BR";2023;50;"FLU_B";NA;NA;NA;5;5;6
0;"BR";2023;50;"RINO";NA;NA;NA;129;129;118
0;"BR";2023;50;"METAP";NA;NA;NA;17;17;21
0;"BR";2023;51;"SARS2";NA;NA;NA;355;355;412
0;"BR";2023;51;"VSR";NA;NA;NA;134;134;125
0;"BR";2023;51;"FLU_A";NA;NA;NA;21;21;23
0;"BR";2023;51;"FLU_B";NA;NA;NA;7;7;5
0;"BR";2023;51;"RINO";NA;NA;NA;83;83;95
0;"BR";2023;51;"METAP";NA;NA;NA;18;18;15
0;"BR";2023;52;"SARS2";NA;NA;NA;405;405;423
0;"BR";2023;52;"VSR";NA;NA;NA;96;96;110
0;"BR";2023;52;"FLU_A";NA;NA;NA;22;22;27
0;"BR";2023;52;"FLU_B";NA;NA;NA;3;3;5
0;"BR";2023;52;"RINO";NA;NA;NA;72;72;78
0;"BR";2023;52;"METAP";NA;NA;NA;11;11;15
0;"BR";2024;1;"SARS2";NA;NA;NA;508;508;454
0;"BR";2024;1;"VSR";NA;NA;NA;99;99;80
0;"BR";2024;1;"FLU_A";NA;NA;NA;37;37;32
0;"BR";2024;1;"FLU_B";NA;NA;NA;4;4;3
0;"BR";2024;1;"RINO";NA;NA;NA;79;79;69
0;"BR";2024;1;"METAP";NA;NA;NA;17;17;14
0;"BR";2024;2;"SARS2";NA;NA;NA;450;450;458
0;"BR";2024;2;"VSR";NA;NA;NA;45;45;72
0;"BR";2024;2;"FLU_A";NA;NA;NA;36;36;39
0;"BR";2024;2;"FLU_B";NA;NA;NA;1;1;2
0;"BR";2024;2;"RINO";NA;NA;NA;56;56;61
0;"BR";2024;2;"METAP";NA;NA;NA;13;13;13
0;"BR";2024;3;"SARS2";NA;NA;NA;416;416;431
0;"BR";2024;3;"VSR";NA;NA;NA;72;72;64
0;"BR";2024;3;"FLU_A";NA;NA;NA;44;44;45
0;"BR";2024;3;"FLU_B";NA;NA;NA;2;2;2
0;"BR";2024;3;"RINO";NA;NA;NA;47;47;50
0;"BR";2024;3;"METAP";NA;NA;NA;10;10;10
0;"BR";2024;4;"SARS2";NA;NA;NA;426;426;476
0;"BR";2024;4;"VSR";NA;NA;NA;75;75;87
0;"BR";2024;4;"FLU_A";NA;NA;NA;54;54;50
0;"BR";2024;4;"FLU_B";NA;NA;NA;2;2;3
0;"BR";2024;4;"RINO";NA;NA;NA;46;46;55
0;"BR";2024;4;"METAP";NA;NA;NA;8;8;11
0;"BR";2024;5;"SARS2";NA;NA;NA;586;586;553
0;"BR";2024;5;"VSR";NA;NA;NA;115;115;94
0;"BR";2024;5;"FLU_A";NA;NA;NA;52;52;62
0;"BR";2024;5;"FLU_B";NA;NA;NA;5;5;3
0;"BR";2024;5;"RINO";NA;NA;NA;73;73;76
0;"BR";2024;5;"METAP";NA;NA;NA;15;15;10
0;"BR";2024;6;"SARS2";NA;NA;NA;646;646;668
0;"BR";2024;6;"VSR";NA;NA;NA;92;92;116
0;"BR";2024;6;"FLU_A";NA;NA;NA;80;80;89
0;"BR";2024;6;"FLU_B";NA;NA;NA;3;3;3
0;"BR";2024;6;"RINO";NA;NA;NA;110;110;113
0;"BR";2024;6;"METAP";NA;NA;NA;6;6;10
0;"BR";2024;7;"SARS2";NA;NA;NA;772;772;794
0;"BR";2024;7;"VSR";NA;NA;NA;142;142;162
0;"BR";2024;7;"FLU_A";NA;NA;NA;136;136;151
0;"BR";2024;7;"FLU_B";NA;NA;NA;1;1;3
0;"BR";2024;7;"RINO";NA;NA;NA;155;155;172
0;"BR";2024;7;"METAP";NA;NA;NA;10;10;8
0;"BR";2024;8;"SARS2";NA;NA;NA;965;965;851
0;"BR";2024;8;"VSR";NA;NA;NA;253;253;270
0;"BR";2024;8;"FLU_A";NA;NA;NA;238;238;210
0;"BR";2024;8;"FLU_B";NA;NA;NA;6;6;4
0;"BR";2024;8;"RINO";NA;NA;NA;250;250;250
0;"BR";2024;8;"METAP";NA;NA;NA;8;8;8
0;"BR";2024;9;"SARS2";NA;NA;NA;817;817;816
0;"BR";2024;9;"VSR";NA;NA;NA;416;416;409
0;"BR";2024;9;"FLU_A";NA;NA;NA;256;256;259
0;"BR";2024;9;"FLU_B";NA;NA;NA;5;5;6
0;"BR";2024;9;"RINO";NA;NA;NA;346;346;334
0;"BR";2024;9;"METAP";NA;NA;NA;5;5;6
0;"BR";2024;10;"SARS2";NA;NA;NA;667;667;665
0;"BR";2024;10;"VSR";NA;NA;NA;558;558;603
0;"BR";2024;10;"FLU_A";NA;NA;NA;284;284;288
0;"BR";2024;10;"FLU_B";NA;NA;NA;8;8;8
0;"BR";2024;10;"RINO";NA;NA;NA;406;406;396
0;"BR";2024;10;"METAP";NA;NA;NA;5;5;9
0;"BR";2024;11;"SARS2";NA;NA;NA;511;511;509
0;"BR";2024;11;"VSR";NA;NA;NA;835;835;792
0;"BR";2024;11;"FLU_A";NA;NA;NA;323;323;325
0;"BR";2024;11;"FLU_B";NA;NA;NA;10;10;7
0;"BR";2024;11;"RINO";NA;NA;NA;435;435;408
0;"BR";2024;11;"METAP";NA;NA;NA;18;18;10
0;"BR";2024;12;"SARS2";NA;NA;NA;350;350;369
0;"BR";2024;12;"VSR";NA;NA;NA;984;984;1015
0;"BR";2024;12;"FLU_A";NA;NA;NA;369;369;365
0;"BR";2024;12;"FLU_B";NA;NA;NA;4;4;6
0;"BR";2024;12;"RINO";NA;NA;NA;383;383;397
0;"BR";2024;12;"METAP";NA;NA;NA;8;8;13
0;"BR";2024;13;"SARS2";NA;NA;NA;245;245;271
0;"BR";2024;13;"VSR";NA;NA;NA;1225;1225;1262
0;"BR";2024;13;"FLU_A";NA;NA;NA;404;404;450
0;"BR";2024;13;"FLU_B";NA;NA;NA;5;5;7
0;"BR";2024;13;"RINO";NA;NA;NA;373;373;415
0;"BR";2024;13;"METAP";NA;NA;NA;12;12;14
0;"BR";2024;14;"SARS2";NA;NA;NA;219;219;219
0;"BR";2024;14;"VSR";NA;NA;NA;1577;1577;1484
0;"BR";2024;14;"FLU_A";NA;NA;NA;578;578;556
0;"BR";2024;14;"FLU_B";NA;NA;NA;13;13;10
0;"BR";2024;14;"RINO";NA;NA;NA;488;488;453
0;"BR";2024;14;"METAP";NA;NA;NA;22;22;17
0;"BR";2024;15;"SARS2";NA;NA;NA;193;193;183
0;"BR";2024;15;"VSR";NA;NA;NA;1649;1649;1703
0;"BR";2024;15;"FLU_A";NA;NA;NA;685;685;672
0;"BR";2024;15;"FLU_B";NA;NA;NA;11;11;12
0;"BR";2024;15;"RINO";NA;NA;NA;497;497;510
0;"BR";2024;15;"METAP";NA;NA;NA;17;17;23
0;"BR";2024;16;"SARS2";NA;NA;NA;137;137;148
0;"BR";2024;16;"VSR";NA;NA;NA;1882;1882;1759
0;"BR";2024;16;"FLU_A";NA;NA;NA;754;754;728
0;"BR";2024;16;"FLU_B";NA;NA;NA;11;11;9
0;"BR";2024;16;"RINO";NA;NA;NA;544;544;525
0;"BR";2024;16;"METAP";NA;NA;NA;29;29;23
0;"BR";2024;17;"SARS2";NA;NA;NA;114;114;121
0;"BR";2024;17;"VSR";NA;NA;NA;1745;1745;1783
0;"BR";2024;17;"FLU_A";NA;NA;NA;746;746;740
0;"BR";2024;17;"FLU_B";NA;NA;NA;6;6;8
0;"BR";2024;17;"RINO";NA;NA;NA;533;533;530
0;"BR";2024;17;"METAP";NA;NA;NA;22;22;22
0;"BR";2024;18;"SARS2";NA;NA;NA;112;112;106
0;"BR";2024;18;"VSR";NA;NA;NA;1722;1722;1661
0;"BR";2024;18;"FLU_A";NA;NA;NA;720;720;690
0;"BR";2024;18;"FLU_B";NA;NA;NA;7;7;8
0;"BR";2024;18;"RINO";NA;NA;NA;513;513;522
0;"BR";2024;18;"METAP";NA;NA;NA;15;15;18
0;"BR";2024;19;"SARS2";NA;NA;NA;93;93;102
0;"BR";2024;19;"VSR";NA;NA;NA;1517;1517;1598
0;"BR";2024;19;"FLU_A";NA;NA;NA;603;603;626
0;"BR";2024;19;"FLU_B";NA;NA;NA;12;12;9
0;"BR";2024;19;"RINO";NA;NA;NA;521;521;539
0;"BR";2024;19;"METAP";NA;NA;NA;18;18;17
0;"BR";2024;20;"SARS2";NA;NA;NA;102;102;101
0;"BR";2024;20;"VSR";NA;NA;NA;1555;1555;1516
0;"BR";2024;20;"FLU_A";NA;NA;NA;554;554;556
0;"BR";2024;20;"FLU_B";NA;NA;NA;9;9;10
0;"BR";2024;20;"RINO";NA;NA;NA;583;583;576
0;"BR";2024;20;"METAP";NA;NA;NA;17;17;20
0;"BR";2024;21;"SARS2";NA;NA;NA;108;108;108
0;"BR";2024;21;"VSR";NA;NA;NA;1477;1477;1442
0;"BR";2024;21;"FLU_A";NA;NA;NA;512;512;514
0;"BR";2024;21;"FLU_B";NA;NA;NA;8;8;12
0;"BR";2024;21;"RINO";NA;NA;NA;624;624;629
0;"BR";2024;21;"METAP";NA;NA;NA;25;25;25
0;"BR";2024;22;"SARS2";NA;NA;NA;114;114;116
0;"BR";2024;22;"VSR";NA;NA;NA;1293;1293;1335
0;"BR";2024;22;"FLU_A";NA;NA;NA;476;476;489
0;"BR";2024;22;"FLU_B";NA;NA;NA;18;18;13
0;"BR";2024;22;"RINO";NA;NA;NA;680;680;679
0;"BR";2024;22;"METAP";NA;NA;NA;34;34;25
0;"BR";2024;23;"SARS2";NA;NA;NA;127;127;127
0;"BR";2024;23;"VSR";NA;NA;NA;1235;1235;1183
0;"BR";2024;23;"FLU_A";NA;NA;NA;478;478;463
0;"BR";2024;23;"FLU_B";NA;NA;NA;14;14;15
0;"BR";2024;23;"RINO";NA;NA;NA;732;732;747
0;"BR";2024;23;"METAP";NA;NA;NA;16;16;30
0;"BR";2024;24;"SARS2";NA;NA;NA;140;140;139
0;"BR";2024;24;"VSR";NA;NA;NA;1022;1022;1043
0;"BR";2024;24;"FLU_A";NA;NA;NA;435;435;432
0;"BR";2024;24;"FLU_B";NA;NA;NA;13;13;15
0;"BR";2024;24;"RINO";NA;NA;NA;828;828;777
0;"BR";2024;24;"METAP";NA;NA;NA;39;39;32
0;"BR";2024;25;"SARS2";NA;NA;NA;151;151;147
0;"BR";2024;25;"VSR";NA;NA;NA;871;871;877
0;"BR";2024;25;"FLU_A";NA;NA;NA;384;384;392
0;"BR";2024;25;"FLU_B";NA;NA;NA;17;17;16
0;"BR";2024;25;"RINO";NA;NA;NA;770;770;757
0;"BR";2024;25;"METAP";NA;NA;NA;40;40;37
0;"BR";2024;26;"SARS2";NA;NA;NA;150;150;154
0;"BR";2024;26;"VSR";NA;NA;NA;738;738;755
0;"BR";2024;26;"FLU_A";NA;NA;NA;357;357;385
0;"BR";2024;26;"FLU_B";NA;NA;NA;18;18;19
0;"BR";2024;26;"RINO";NA;NA;NA;673;673;712
0;"BR";2024;26;"METAP";NA;NA;NA;31;31;42
0;"BR";2024;27;"SARS2";NA;NA;NA;162;162;159
0;"BR";2024;27;"VSR";NA;NA;NA;656;656;632
0;"BR";2024;27;"FLU_A";NA;NA;NA;413;413;362
0;"BR";2024;27;"FLU_B";NA;NA;NA;21;21;17
0;"BR";2024;27;"RINO";NA;NA;NA;694;694;641
0;"BR";2024;27;"METAP";NA;NA;NA;54;54;46
0;"BR";2024;28;"SARS2";NA;NA;NA;166;166;175
0;"BR";2024;28;"VSR";NA;NA;NA;501;501;523
0;"BR";2024;28;"FLU_A";NA;NA;NA;317;317;340
0;"BR";2024;28;"FLU_B";NA;NA;NA;13;13;18
0;"BR";2024;28;"RINO";NA;NA;NA;557;557;602
0;"BR";2024;28;"METAP";NA;NA;NA;53;53;50
0;"BR";2024;29;"SARS2";NA;NA;NA;197;197;188
0;"BR";2024;29;"VSR";NA;NA;NA;411;411;414
0;"BR";2024;29;"FLU_A";NA;NA;NA;290;290;285
0;"BR";2024;29;"FLU_B";NA;NA;NA;19;19;20
0;"BR";2024;29;"RINO";NA;NA;NA;554;554;528
0;"BR";2024;29;"METAP";NA;NA;NA;44;44;49
0;"BR";2024;30;"SARS2";NA;NA;NA;201;201;199
0;"BR";2024;30;"VSR";NA;NA;NA;331;331;328
0;"BR";2024;30;"FLU_A";NA;NA;NA;247;247;241
0;"BR";2024;30;"FLU_B";NA;NA;NA;29;29;23
0;"BR";2024;30;"RINO";NA;NA;NA;472;472;497
0;"BR";2024;30;"METAP";NA;NA;NA;51;51;53
0;"BR";2024;31;"SARS2";NA;NA;NA;199;199;225
0;"BR";2024;31;"VSR";NA;NA;NA;242;242;247
0;"BR";2024;31;"FLU_A";NA;NA;NA;186;186;190
0;"BR";2024;31;"FLU_B";NA;NA;NA;20;20;22
0;"BR";2024;31;"RINO";NA;NA;NA;465;465;509
0;"BR";2024;31;"METAP";NA;NA;NA;64;64;64
0;"BR";2024;32;"SARS2";NA;NA;NA;274;274;289
0;"BR";2024;32;"VSR";NA;NA;NA;168;168;184
0;"BR";2024;32;"FLU_A";NA;NA;NA;138;138;181
0;"BR";2024;32;"FLU_B";NA;NA;NA;18;18;24
0;"BR";2024;32;"RINO";NA;NA;NA;590;590;570
0;"BR";2024;32;"METAP";NA;NA;NA;78;78;80
0;"BR";2024;33;"SARS2";NA;NA;NA;394;394;381
0;"BR";2024;33;"VSR";NA;NA;NA;143;143;147
0;"BR";2024;33;"FLU_A";NA;NA;NA;219;219;192
0;"BR";2024;33;"FLU_B";NA;NA;NA;34;34;40
0;"BR";2024;33;"RINO";NA;NA;NA;654;654;651
0;"BR";2024;33;"METAP";NA;NA;NA;99;99;94
0;"BR";2024;34;"SARS2";NA;NA;NA;474;474;450
0;"BR";2024;34;"VSR";NA;NA;NA;130;130;131
0;"BR";2024;34;"FLU_A";NA;NA;NA;219;219;207
0;"BR";2024;34;"FLU_B";NA;NA;NA;67;67;50
0;"BR";2024;34;"RINO";NA;NA;NA;708;708;650
0;"BR";2024;34;"METAP";NA;NA;NA;106;106;97
0;"BR";2024;35;"SARS2";NA;NA;NA;481;481;497
0;"BR";2024;35;"VSR";NA;NA;NA;119;119;120
0;"BR";2024;35;"FLU_A";NA;NA;NA;182;182;202
0;"BR";2024;35;"FLU_B";NA;NA;NA;50;50;66
0;"BR";2024;35;"RINO";NA;NA;NA;589;589;641
0;"BR";2024;35;"METAP";NA;NA;NA;87;87;103
0;"BR";2024;36;"SARS2";NA;NA;NA;536;536;487
0;"BR";2024;36;"VSR";NA;NA;NA;110;110;103
0;"BR";2024;36;"FLU_A";NA;NA;NA;204;204;187
0;"BR";2024;36;"FLU_B";NA;NA;NA;80;80;74
0;"BR";2024;36;"RINO";NA;NA;NA;625;625;574
0;"BR";2024;36;"METAP";NA;NA;NA;116;116;102
0;"BR";2024;37;"SARS2";NA;NA;NA;444;444;459
0;"BR";2024;37;"VSR";NA;NA;NA;79;79;85
0;"BR";2024;37;"FLU_A";NA;NA;NA;176;176;186
0;"BR";2024;37;"FLU_B";NA;NA;NA;92;92;90
0;"BR";2024;37;"RINO";NA;NA;NA;509;509;542
0;"BR";2024;37;"METAP";NA;NA;NA;103;103;109
0;"BR";2024;38;"SARS2";NA;NA;NA;397;397;375
0;"BR";2024;38;"VSR";NA;NA;NA;67;67;71
0;"BR";2024;38;"FLU_A";NA;NA;NA;178;178;165
0;"BR";2024;38;"FLU_B";NA;NA;NA;97;97;94
0;"BR";2024;38;"RINO";NA;NA;NA;492;492;472
0;"BR";2024;38;"METAP";NA;NA;NA;107;107;103
0;"BR";2024;39;"SARS2";NA;NA;NA;284;284;311
0;"BR";2024;39;"VSR";NA;NA;NA;67;67;59
0;"BR";2024;39;"FLU_A";NA;NA;NA;141;141;152
0;"BR";2024;39;"FLU_B";NA;NA;NA;92;92;95
0;"BR";2024;39;"RINO";NA;NA;NA;414;414;430
0;"BR";2024;39;"METAP";NA;NA;NA;99;99;98
0;"BR";2024;40;"SARS2";NA;NA;NA;253;253;264
