Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;transmissão comunitária;CO_MACSAUD;DS_NOMEPAD_macsaud;CO_UF;DS_UF_SIGLA;População;Semana epidemiológica;Ano epidemiológico;escala
;;;;;;;;4,40000000000000e+01;4,40000000000000e+01;3,20000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;50;2024;casos
;;;;;;;;3,00000000000000e+01;3,00000000000000e+01;3,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;51;2024;casos
;;;;;;;;3,40000000000000e+01;3,40000000000000e+01;4,00000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;52;2024;casos
;;;;;;;;5,60000000000000e+01;5,60000000000000e+01;4,70000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;1;2025;casos
;;;;;;;;5,10000000000000e+01;5,10000000000000e+01;4,70000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;2;2025;casos
;;;;;;;;3,50000000000000e+01;3,50000000000000e+01;3,80000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;3;2025;casos
;;;;;;;;2,90000000000000e+01;2,90000000000000e+01;2,90000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;4;2025;casos
;;;;;;;;2,40000000000000e+01;2,40000000000000e+01;3,10000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;5;2025;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;3,90000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;6;2025;casos
;;;;;;;;5,30000000000000e+01;5,30000000000000e+01;4,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;7;2025;casos
;;;;;;;;4,60000000000000e+01;4,60000000000000e+01;5,20000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;8;2025;casos
;;;;;;;;5,60000000000000e+01;5,60000000000000e+01;5,30000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;9;2025;casos
;;;;;;;;5,80000000000000e+01;5,80000000000000e+01;6,00000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;10;2025;casos
;;;;;;;;6,50000000000000e+01;6,50000000000000e+01;6,30000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;11;2025;casos
;;;;;;;;6,70000000000000e+01;6,70000000000000e+01;6,20000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;12;2025;casos
;;;;;;;;5,50000000000000e+01;5,50000000000000e+01;6,80000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;13;2025;casos
;;;;;;;;8,30000000000000e+01;8,30000000000000e+01;7,50000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;14;2025;casos
;;;;;;;;8,80000000000000e+01;8,80000000000000e+01;8,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;15;2025;casos
;;;;;;;;8,80000000000000e+01;8,80000000000000e+01;9,20000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;16;2025;casos
;;;;;;;;1,01000000000000e+02;1,01000000000000e+02;9,40000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;17;2025;casos
;;;;;;;;9,40000000000000e+01;9,40000000000000e+01;8,90000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;18;2025;casos
;;;;;;;;7,10000000000000e+01;7,10000000000000e+01;8,00000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;19;2025;casos
;;;;;;;;7,50000000000000e+01;7,50000000000000e+01;7,80000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;20;2025;casos
;;;;;;;;8,90000000000000e+01;8,90000000000000e+01;8,40000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;21;2025;casos
;;;;;;;;8,80000000000000e+01;8,80000000000000e+01;9,20000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;22;2025;casos
;;;;;;;;9,90000000000000e+01;9,90000000000000e+01;8,70000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;23;2025;casos
;;;;;;;;7,50000000000000e+01;7,50000000000000e+01;8,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;24;2025;casos
;;;;;;;;8,30000000000000e+01;8,30000000000000e+01;7,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;25;2025;casos
;;;;;;;;6,90000000000000e+01;6,90000000000000e+01;6,90000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;26;2025;casos
;;;;;;;;5,50000000000000e+01;5,50000000000000e+01;6,20000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;27;2025;casos
;;;;;;;;6,10000000000000e+01;6,10000000000000e+01;5,90000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;28;2025;casos
;;;;;;;;6,20000000000000e+01;6,20000000000000e+01;5,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;29;2025;casos
;;;;;;;;4,40000000000000e+01;4,40000000000000e+01;4,80000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;30;2025;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;4,30000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;31;2025;casos
;;;;;;;;4,70000000000000e+01;4,70000000000000e+01;4,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;32;2025;casos
;;;;;;;;5,10000000000000e+01;5,10000000000000e+01;4,90000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;33;2025;casos
;;;;;;;;5,00000000000000e+01;5,00000000000000e+01;5,10000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;34;2025;casos
;;;;;;;;5,30000000000000e+01;5,30000000000000e+01;4,70000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;35;2025;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;4,30000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;36;2025;casos
;;;;;;;;3,70000000000000e+01;3,70000000000000e+01;3,80000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;37;2025;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;3,90000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;38;2025;casos
;;;;;;;;4,20000000000000e+01;4,20000000000000e+01;3,80000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;39;2025;casos
;;;;;;;;3,20000000000000e+01;3,20000000000000e+01;3,90000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;40;2025;casos
;;;;;;;;4,30000000000000e+01;4,30000000000000e+01;3,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;41;2025;casos
;;;;;;;;3,40000000000000e+01;3,40000000000000e+01;3,50000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;42;2025;casos
;;;;;;;;2,80000000000000e+01;2,80000000000000e+01;3,50000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;43;2025;casos
;;;;;;;;4,20000000000000e+01;4,20000000000000e+01;3,60000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;44;2025;casos
;;;;;;;;3,70000000000000e+01;3,70000000000000e+01;3,80000000000000e+01;;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;45;2025;casos
;;;;;;;;3,50000000000000e+01;3,50000000000000e+01;3,50000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;46;2025;casos
;;;;;;;;3,30000000000000e+01;3,30000000000000e+01;3,30000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;47;2025;casos
;;;;;;;;3,10000000000000e+01;3,10000000000000e+01;3,20000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;48;2025;casos
;;;;;;;;3,20000000000000e+01;3,20000000000000e+01;3,40000000000000e+01;;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;49;2025;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;3,50000000000000e+01;-1,0;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;50;2025;casos
;;;;;;;;3,50000000000000e+01;3,50000000000000e+01;3,20000000000000e+01;1,0;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;51;2025;casos
;;;;;;;;2,30000000000000e+01;2,30000000000000e+01;3,50000000000000e+01;-1,0;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;52;2025;casos
;;;;;;;;4,70000000000000e+01;4,70000000000000e+01;3,70000000000000e+01;1,0;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;53;2025;casos
42,0000000000000000;42,0000000000000000;42,0000000000000000;42,0000000000000000;42,0000000000000000;42,0000000000000000;42,0000000000000000;42,0000000000000000;4,20000000000000e+01;4,20000000000000e+01;3,90000000000000e+01;1,0;;Alta;1512;MACRORREGIONAL I;15;PA;3507968;1;2026;casos
29,0000000000000000;29,0000000000000000;29,0000000000000000;29,0000000000000000;29,0000000000000000;29,0000000000000000;29,0000000000000000;29,0000000000000000;2,90000000000000e+01;2,90000000000000e+01;3,30000000000000e+01;-1,0;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;2;2026;casos
28,0000000000000000;28,0000000000000000;28,0000000000000000;29,0000000000000000;28,0000000000000000;29,0000000000000000;28,0000000000000000;29,0000000000000000;2,80000000000000e+01;2,80000000000000e+01;2,70000000000000e+01;-1,0;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;3;2026;casos
25,0000000000000000;26,0000000000000000;25,0000000000000000;27,0000000000000000;25,0000000000000000;27,0000000000000000;25,0000000000000000;28,0000000000000000;2,50000000000000e+01;2,50000000000000e+01;3,30000000000000e+01;-1,0;;Epidêmica;1512;MACRORREGIONAL I;15;PA;3507968;4;2026;casos
46,0000000000000000;48,0000000000000000;46,0000000000000000;49,0000000000000000;46,0000000000000000;49,0000000000000000;46,0000000000000000;50,0000000000000000;4,60000000000000e+01;4,70000000000000e+01;4,40000000000000e+01;-1,0;1,0;Alta;1512;MACRORREGIONAL I;15;PA;3507968;5;2026;casos
58,0000000000000000;60,0000000000000000;58,0000000000000000;61,0000000000000000;58,0000000000000000;62,0000000000000000;58,0000000000000000;63,0000000000000000;5,80000000000000e+01;5,90000000000000e+01;5,60000000000000e+01;1,0;1,0;Alta;1512;MACRORREGIONAL I;15;PA;3507968;6;2026;casos
62,0000000000000000;65,0000000000000000;61,0000000000000000;66,0000000000000000;61,0000000000000000;67,0000000000000000;61,0000000000000000;68,0000000000000000;6,10000000000000e+01;6,30000000000000e+01;6,20000000000000e+01;1,0;1,0;Alta;1512;MACRORREGIONAL I;15;PA;3507968;7;2026;casos
64,0000000000000000;67,0000000000000000;63,0000000000000000;69,0000000000000000;63,0000000000000000;70,0000000000000000;62,0000000000000000;71,0000000000000000;6,20000000000000e+01;6,50000000000000e+01;6,50000000000000e+01;1,0;1,0;Alta;1512;MACRORREGIONAL I;15;PA;3507968;8;2026;casos
65,0000000000000000;69,0000000000000000;63,0000000000000000;71,0000000000000000;62,0000000000000000;73,0000000000000000;62,0000000000000000;75,0000000000000000;6,00000000000000e+01;6,60000000000000e+01;6,20000000000000e+01;1,0;0,5;Alta;1512;MACRORREGIONAL I;15;PA;3507968;9;2026;casos
53,0000000000000000;59,0000000000000000;51,0000000000000000;62,0000000000000000;50,0000000000000000;63,0000000000000000;49,0000000000000000;65,0000000000000000;4,60000000000000e+01;5,60000000000000e+01;6,40000000000000e+01;1,0;-1,0;Alta;1512;MACRORREGIONAL I;15;PA;3507968;10;2026;casos
65,0000000000000000;73,0000000000000000;62,0000000000000000;78,0000000000000000;60,0000000000000000;81,0000000000000000;59,0000000000000000;84,0000000000000000;5,20000000000000e+01;6,90000000000000e+01;6,10000000000000e+01;0,5;0,0;Alta;1512;MACRORREGIONAL I;15;PA;3507968;11;2026;casos
52,0000000000000000;65,0000000000000000;46,0000000000000000;71,0000000000000000;43,0000000000000000;76,0000000000000000;41,0000000000000000;82,0000000000000000;2,80000000000000e+01;5,80000000000000e+01;6,40000000000000e+01;0,0;0,0;Alta;1512;MACRORREGIONAL I;15;PA;3507968;12;2026;casos
53,0000000000000000;77,0000000000000000;44,0000000000000000;92,0000000000000000;39,0000000000000000;103,0000000000000000;35,0000000000000000;114,0000000000000000;9,00000000000000e+00;6,50000000000000e+01;;0,0;0,0;Alta;1512;MACRORREGIONAL I;15;PA;3507968;13;2026;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;1;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;2;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;3;2020;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;4;2020;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;5;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;6;2020;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;7;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;8;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;9;2020;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;10;2020;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1601;MACRO UNICA - AP;16;AP;785533;11;2020;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1601;MACRO UNICA - AP;16;AP;785533;12;2020;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,10000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;13;2020;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,40000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;14;2020;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,90000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;15;2020;casos
;;;;;;;;2,70000000000000e+01;2,70000000000000e+01;3,70000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;16;2020;casos
;;;;;;;;6,90000000000000e+01;6,90000000000000e+01;6,30000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;17;2020;casos
;;;;;;;;9,20000000000000e+01;9,20000000000000e+01;8,70000000000000e+01;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;785533;18;2020;casos
;;;;;;;;1,01000000000000e+02;1,01000000000000e+02;1,00000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;785533;19;2020;casos
;;;;;;;;1,06000000000000e+02;1,06000000000000e+02;1,02000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;785533;20;2020;casos
;;;;;;;;1,00000000000000e+02;1,00000000000000e+02;9,90000000000000e+01;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;785533;21;2020;casos
;;;;;;;;9,10000000000000e+01;9,10000000000000e+01;9,40000000000000e+01;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;785533;22;2020;casos
;;;;;;;;9,10000000000000e+01;9,10000000000000e+01;7,60000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;23;2020;casos
;;;;;;;;4,50000000000000e+01;4,50000000000000e+01;6,10000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;24;2020;casos
;;;;;;;;4,60000000000000e+01;4,60000000000000e+01;4,00000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;25;2020;casos
;;;;;;;;2,80000000000000e+01;2,80000000000000e+01;3,80000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;26;2020;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;3,30000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;27;2020;casos
;;;;;;;;3,30000000000000e+01;3,30000000000000e+01;3,10000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;28;2020;casos
;;;;;;;;2,20000000000000e+01;2,20000000000000e+01;2,90000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;29;2020;casos
;;;;;;;;3,10000000000000e+01;3,10000000000000e+01;2,90000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;30;2020;casos
;;;;;;;;3,30000000000000e+01;3,30000000000000e+01;2,90000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;31;2020;casos
;;;;;;;;2,40000000000000e+01;2,40000000000000e+01;3,00000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;32;2020;casos
;;;;;;;;3,40000000000000e+01;3,40000000000000e+01;2,50000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;33;2020;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;2,30000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;34;2020;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;1,80000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;35;2020;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;2,00000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;36;2020;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;2,20000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;37;2020;casos
;;;;;;;;2,50000000000000e+01;2,50000000000000e+01;2,20000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;38;2020;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;2,70000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;39;2020;casos
;;;;;;;;3,50000000000000e+01;3,50000000000000e+01;3,00000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;785533;40;2020;casos
;;;;;;;;3,50000000000000e+01;3,50000000000000e+01;4,00000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;41;2020;casos
;;;;;;;;5,00000000000000e+01;5,00000000000000e+01;5,00000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;42;2020;casos
;;;;;;;;6,60000000000000e+01;6,60000000000000e+01;6,60000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;43;2020;casos
;;;;;;;;8,20000000000000e+01;8,20000000000000e+01;7,50000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;44;2020;casos
;;;;;;;;7,80000000000000e+01;7,80000000000000e+01;7,30000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;45;2020;casos
;;;;;;;;5,90000000000000e+01;5,90000000000000e+01;7,50000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;46;2020;casos
;;;;;;;;8,90000000000000e+01;8,90000000000000e+01;7,30000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;47;2020;casos
;;;;;;;;7,20000000000000e+01;7,20000000000000e+01;8,70000000000000e+01;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;785533;48;2020;casos
;;;;;;;;9,90000000000000e+01;9,90000000000000e+01;8,40000000000000e+01;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;785533;49;2020;casos
;;;;;;;;8,10000000000000e+01;8,10000000000000e+01;7,80000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;50;2020;casos
;;;;;;;;5,50000000000000e+01;5,50000000000000e+01;6,40000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;51;2020;casos
;;;;;;;;5,70000000000000e+01;5,70000000000000e+01;5,30000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;52;2020;casos
;;;;;;;;4,70000000000000e+01;4,70000000000000e+01;5,60000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;785533;53;2020;casos
;;;;;;;;6,50000000000000e+01;6,50000000000000e+01;5,20000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;1;2021;casos
;;;;;;;;4,40000000000000e+01;4,40000000000000e+01;5,00000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;2;2021;casos
;;;;;;;;4,10000000000000e+01;4,10000000000000e+01;4,10000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;3;2021;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;4,10000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;4;2021;casos
;;;;;;;;4,20000000000000e+01;4,20000000000000e+01;4,40000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;5;2021;casos
;;;;;;;;5,10000000000000e+01;5,10000000000000e+01;5,70000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;6;2021;casos
;;;;;;;;7,90000000000000e+01;7,90000000000000e+01;7,50000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;7;2021;casos
;;;;;;;;9,40000000000000e+01;9,40000000000000e+01;1,09000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;8;2021;casos
;;;;;;;;1,54000000000000e+02;1,54000000000000e+02;1,33000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;9;2021;casos
;;;;;;;;1,50000000000000e+02;1,50000000000000e+02;1,46000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;10;2021;casos
;;;;;;;;1,35000000000000e+02;1,35000000000000e+02;1,31000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;11;2021;casos
;;;;;;;;1,07000000000000e+02;1,07000000000000e+02;1,23000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;12;2021;casos
;;;;;;;;1,26000000000000e+02;1,26000000000000e+02;1,18000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;13;2021;casos
;;;;;;;;1,22000000000000e+02;1,22000000000000e+02;1,19000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;14;2021;casos
;;;;;;;;1,10000000000000e+02;1,10000000000000e+02;1,12000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;15;2021;casos
;;;;;;;;1,04000000000000e+02;1,04000000000000e+02;1,15000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;16;2021;casos
;;;;;;;;1,31000000000000e+02;1,31000000000000e+02;1,20000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;17;2021;casos
;;;;;;;;1,26000000000000e+02;1,26000000000000e+02;1,30000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;18;2021;casos
;;;;;;;;1,32000000000000e+02;1,32000000000000e+02;1,36000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;19;2021;casos
;;;;;;;;1,49000000000000e+02;1,49000000000000e+02;1,32000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;20;2021;casos
;;;;;;;;1,14000000000000e+02;1,14000000000000e+02;1,21000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;21;2021;casos
;;;;;;;;1,00000000000000e+02;1,00000000000000e+02;1,06000000000000e+02;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;22;2021;casos
;;;;;;;;1,04000000000000e+02;1,04000000000000e+02;9,90000000000000e+01;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;23;2021;casos
;;;;;;;;9,40000000000000e+01;9,40000000000000e+01;8,50000000000000e+01;;;Extremamente Alta;1601;MACRO UNICA - AP;16;AP;790871;24;2021;casos
;;;;;;;;5,60000000000000e+01;5,60000000000000e+01;7,70000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;25;2021;casos
;;;;;;;;8,00000000000000e+01;8,00000000000000e+01;6,00000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;26;2021;casos
;;;;;;;;4,30000000000000e+01;4,30000000000000e+01;5,10000000000000e+01;;;Muito Alta;1601;MACRO UNICA - AP;16;AP;790871;27;2021;casos
;;;;;;;;3,10000000000000e+01;3,10000000000000e+01;3,30000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;790871;28;2021;casos
;;;;;;;;2,40000000000000e+01;2,40000000000000e+01;2,70000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;790871;29;2021;casos
;;;;;;;;2,60000000000000e+01;2,60000000000000e+01;2,20000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;790871;30;2021;casos
;;;;;;;;1,70000000000000e+01;1,70000000000000e+01;1,90000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;790871;31;2021;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,70000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;790871;32;2021;casos
;;;;;;;;2,00000000000000e+01;2,00000000000000e+01;1,40000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;790871;33;2021;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;1,10000000000000e+01;;;Alta;1601;MACRO UNICA - AP;16;AP;790871;34;2021;casos
