Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;CO_MUN_RES;CO_MUN_RES_nome;CO_UF;DS_UF_SIGLA;População;Grupo Jurídico;Semana epidemiológica;Ano epidemiológico;escala
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;9,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;33;2023;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;34;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;35;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;36;2023;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;5,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;37;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;38;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;39;2023;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;40;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;41;2023;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;42;2023;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;43;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;44;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;45;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;46;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;47;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;48;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;49;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;50;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;51;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;52;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;1;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;2;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;3;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;4;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;5;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;6;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;7;2024;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;8;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;9;2024;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;10;2024;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;11;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;12;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;13;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;14;2024;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,00000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;15;2024;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,40000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;16;2024;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,50000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;17;2024;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,40000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;18;2024;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,30000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;19;2024;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,50000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;20;2024;casos
;;;;;;;;2,00000000000000e+01;2,00000000000000e+01;1,30000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;21;2024;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;1,20000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;22;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;1,00000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;23;2024;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,10000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;24;2024;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;1,30000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;25;2024;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,10000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;26;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,00000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;27;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;28;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;29;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;30;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;31;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;32;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;5,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;33;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;34;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;35;2024;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;36;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;37;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;38;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;39;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;40;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;41;2024;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;2,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;42;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;43;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;44;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;45;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;46;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;47;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;48;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;49;2024;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;9,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;50;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;51;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;52;2024;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,00000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;1;2025;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,20000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;2;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;1,10000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;3;2025;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,00000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;4;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;5;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;6,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;6;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;7;2025;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,10000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;8;2025;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,30000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;9;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;1,10000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;10;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;9,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;11;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;9,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;12;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;13;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;14;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,00000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;15;2025;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,30000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;16;2025;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;1,70000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;17;2025;casos
;;;;;;;;1,80000000000000e+01;1,80000000000000e+01;1,60000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;18;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,80000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;19;2025;casos
;;;;;;;;2,60000000000000e+01;2,60000000000000e+01;1,70000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;20;2025;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;2,10000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;21;2025;casos
;;;;;;;;2,20000000000000e+01;2,20000000000000e+01;1,90000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;22;2025;casos
;;;;;;;;2,00000000000000e+01;2,00000000000000e+01;2,20000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;23;2025;casos
;;;;;;;;2,50000000000000e+01;2,50000000000000e+01;2,40000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;24;2025;casos
;;;;;;;;2,70000000000000e+01;2,70000000000000e+01;2,20000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;25;2025;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,70000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;26;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;1,30000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;27;2025;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,20000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;28;2025;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,20000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;29;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,00000000000000e+01;;;110020;PORTO VELHO;11;RO;529544;0;30;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;31;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;32;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;33;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;34;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;9,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;35;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;36;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;8,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;37;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;38;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;7,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;39;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;5,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;40;2025;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;4,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;41;2025;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;3,00000000000000e+00;;;110020;PORTO VELHO;11;RO;529544;0;42;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;-1,0;;110020;PORTO VELHO;11;RO;529544;0;43;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;5,00000000000000e+00;1,0;;110020;PORTO VELHO;11;RO;529544;0;44;2025;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;5,00000000000000e+00;-1,0;;110020;PORTO VELHO;11;RO;529544;0;45;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;1,0;;110020;PORTO VELHO;11;RO;529544;0;46;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;5,00000000000000e+00;1,0;;110020;PORTO VELHO;11;RO;529544;0;47;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;-1,0;;110020;PORTO VELHO;11;RO;529544;0;48;2025;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;-1,0;;110020;PORTO VELHO;11;RO;529544;0;49;2025;casos
2,0000000000000000;2,000000000000000;2,0000000000000000;2,0000000000000000;2,0000000000000000;3,000000000000000;2,0000000000000000;3,000000000000000;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;0,0;0,0;110020;PORTO VELHO;11;RO;529544;0;50;2025;casos
2,0000000000000000;2,000000000000000;2,0000000000000000;2,0000000000000000;2,0000000000000000;3,000000000000000;2,0000000000000000;3,000000000000000;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;0,0;0,0;110020;PORTO VELHO;11;RO;529544;0;51;2025;casos
2,0000000000000000;2,000000000000000;2,0000000000000000;3,0000000000000000;2,0000000000000000;3,000000000000000;2,0000000000000000;3,000000000000000;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;0,0;0,0;110020;PORTO VELHO;11;RO;529544;0;52;2025;casos
5,0000000000000000;5,000000000000000;5,0000000000000000;6,0000000000000000;5,0000000000000000;7,000000000000000;5,0000000000000000;7,000000000000000;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;0,0;0,0;110020;PORTO VELHO;11;RO;529544;0;53;2025;casos
8,0000000000000000;8,000000000000000;8,0000000000000000;9,0000000000000000;8,0000000000000000;10,000000000000000;8,0000000000000000;10,000000000000000;8,00000000000000e+00;8,00000000000000e+00;6,00000000000000e+00;1,0;1,0;110020;PORTO VELHO;11;RO;529544;0;1;2026;casos
6,0000000000000000;7,000000000000000;6,0000000000000000;7,0000000000000000;6,0000000000000000;9,000000000000000;6,0000000000000000;9,000000000000000;6,00000000000000e+00;6,00000000000000e+00;1,00000000000000e+01;1,0;0,5;110020;PORTO VELHO;11;RO;529544;0;2;2026;casos
17,0000000000000000;18,000000000000000;17,0000000000000000;19,0000000000000000;17,0000000000000000;20,000000000000000;17,0000000000000000;20,000000000000000;1,70000000000000e+01;1,70000000000000e+01;1,10000000000000e+01;1,0;1,0;110020;PORTO VELHO;11;RO;529544;0;3;2026;casos
10,0000000000000000;12,000000000000000;10,0000000000000000;13,0000000000000000;10,0000000000000000;15,000000000000000;10,0000000000000000;15,000000000000000;1,00000000000000e+01;1,10000000000000e+01;1,50000000000000e+01;1,0;1,0;110020;PORTO VELHO;11;RO;529544;0;4;2026;casos
15,0000000000000000;19,000000000000000;14,0000000000000000;21,0000000000000000;14,0000000000000000;24,000000000000000;13,0000000000000000;24,000000000000000;1,30000000000000e+01;1,70000000000000e+01;1,60000000000000e+01;1,0;0,0;110020;PORTO VELHO;11;RO;529544;0;5;2026;casos
14,0000000000000000;24,000000000000000;12,0000000000000000;30,0000000000000000;10,0000000000000000;34,000000000000000;8,0000000000000000;39,000000000000000;4,00000000000000e+00;1,90000000000000e+01;;1,0;0,5;110020;PORTO VELHO;11;RO;529544;0;6;2026;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;;;;120040;RIO BRANCO;12;AC;407319;0;1;2020;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;2;2020;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;3;2020;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;4;2020;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;5;2020;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;6;2020;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;7;2020;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;3,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;8;2020;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;5,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;9;2020;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;5,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;10;2020;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;120040;RIO BRANCO;12;AC;407319;0;11;2020;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,00000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;12;2020;casos
;;;;;;;;1,80000000000000e+01;1,80000000000000e+01;1,50000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;13;2020;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;2,60000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;14;2020;casos
;;;;;;;;4,10000000000000e+01;4,10000000000000e+01;3,50000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;15;2020;casos
;;;;;;;;4,40000000000000e+01;4,40000000000000e+01;4,30000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;16;2020;casos
;;;;;;;;4,40000000000000e+01;4,40000000000000e+01;4,20000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;17;2020;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;4,10000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;18;2020;casos
;;;;;;;;4,10000000000000e+01;4,10000000000000e+01;5,00000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;19;2020;casos
;;;;;;;;7,00000000000000e+01;7,00000000000000e+01;5,40000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;20;2020;casos
;;;;;;;;5,20000000000000e+01;5,20000000000000e+01;5,40000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;21;2020;casos
;;;;;;;;3,90000000000000e+01;3,90000000000000e+01;5,00000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;22;2020;casos
;;;;;;;;6,00000000000000e+01;6,00000000000000e+01;4,60000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;23;2020;casos
;;;;;;;;3,80000000000000e+01;3,80000000000000e+01;4,20000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;24;2020;casos
;;;;;;;;2,90000000000000e+01;2,90000000000000e+01;3,20000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;25;2020;casos
;;;;;;;;3,00000000000000e+01;3,00000000000000e+01;2,70000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;26;2020;casos
;;;;;;;;2,30000000000000e+01;2,30000000000000e+01;2,80000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;27;2020;casos
;;;;;;;;3,10000000000000e+01;3,10000000000000e+01;2,50000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;28;2020;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;2,40000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;29;2020;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;1,90000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;30;2020;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;2,20000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;31;2020;casos
;;;;;;;;3,10000000000000e+01;3,10000000000000e+01;2,10000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;32;2020;casos
;;;;;;;;1,70000000000000e+01;1,70000000000000e+01;2,00000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;33;2020;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;1,40000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;34;2020;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;1,40000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;35;2020;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;1,40000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;36;2020;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,50000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;37;2020;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,40000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;38;2020;casos
;;;;;;;;1,70000000000000e+01;1,70000000000000e+01;1,50000000000000e+01;;;120040;RIO BRANCO;12;AC;407319;0;39;2020;casos
