fx_etaria;casos_notificados;mediana_da_estimativa;Q1;Q3;IC80I;IC80S;IC90I;IC90S;LI;LS;media_movel;CO_MUN_RES;CO_MUN_RES_nome;CO_UF;DS_UF_SIGLA;epiweek;epiyear
65+;158;158;;;;;;;;;189;330455;RIO DE JANEIRO;33;RJ;1;2022
65+;308;308;;;;;;;;;260;330455;RIO DE JANEIRO;33;RJ;2;2022
65+;315;315;;;;;;;;;273;330455;RIO DE JANEIRO;33;RJ;3;2022
65+;195;195;;;;;;;;;197;330455;RIO DE JANEIRO;33;RJ;4;2022
65+;82;82;;;;;;;;;106;330455;RIO DE JANEIRO;33;RJ;5;2022
65+;40;40;;;;;;;;;49;330455;RIO DE JANEIRO;33;RJ;6;2022
65+;26;26;;;;;;;;;29;330455;RIO DE JANEIRO;33;RJ;7;2022
65+;21;21;;;;;;;;;19;330455;RIO DE JANEIRO;33;RJ;8;2022
65+;10;10;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;9;2022
65+;9;9;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;10;2022
65+;17;17;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;11;2022
65+;8;8;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;12;2022
65+;21;21;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;13;2022
65+;14;14;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;14;2022
65+;18;18;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;15;2022
65+;21;21;;;;;;;;;20;330455;RIO DE JANEIRO;33;RJ;16;2022
65+;20;20;;;;;;;;;23;330455;RIO DE JANEIRO;33;RJ;17;2022
65+;28;28;;;;;;;;;26;330455;RIO DE JANEIRO;33;RJ;18;2022
65+;31;31;;;;;;;;;33;330455;RIO DE JANEIRO;33;RJ;19;2022
65+;41;41;;;;;;;;;39;330455;RIO DE JANEIRO;33;RJ;20;2022
65+;45;45;;;;;;;;;61;330455;RIO DE JANEIRO;33;RJ;21;2022
65+;96;96;;;;;;;;;80;330455;RIO DE JANEIRO;33;RJ;22;2022
65+;99;99;;;;;;;;;98;330455;RIO DE JANEIRO;33;RJ;23;2022
65+;98;98;;;;;;;;;106;330455;RIO DE JANEIRO;33;RJ;24;2022
65+;120;120;;;;;;;;;100;330455;RIO DE JANEIRO;33;RJ;25;2022
65+;83;83;;;;;;;;;83;330455;RIO DE JANEIRO;33;RJ;26;2022
65+;46;46;;;;;;;;;56;330455;RIO DE JANEIRO;33;RJ;27;2022
65+;38;38;;;;;;;;;37;330455;RIO DE JANEIRO;33;RJ;28;2022
65+;27;27;;;;;;;;;25;330455;RIO DE JANEIRO;33;RJ;29;2022
65+;11;11;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;30;2022
65+;14;14;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;31;2022
65+;14;14;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;32;2022
65+;10;10;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;33;2022
65+;16;16;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;34;2022
65+;8;8;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;35;2022
65+;12;12;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;36;2022
65+;12;12;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;37;2022
65+;9;9;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;38;2022
65+;10;10;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;39;2022
65+;12;12;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;40;2022
65+;10;10;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;41;2022
65+;20;20;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;42;2022
65+;23;23;;;;;;;;;30;330455;RIO DE JANEIRO;33;RJ;43;2022
65+;48;48;;;;;;;;;48;330455;RIO DE JANEIRO;33;RJ;44;2022
65+;73;73;;;;;;;;;67;330455;RIO DE JANEIRO;33;RJ;45;2022
65+;80;80;;;;;;;;;72;330455;RIO DE JANEIRO;33;RJ;46;2022
65+;62;62;;;;;;;;;57;330455;RIO DE JANEIRO;33;RJ;47;2022
65+;29;29;;;;;;;;;38;330455;RIO DE JANEIRO;33;RJ;48;2022
65+;24;24;;;;;;;;;22;330455;RIO DE JANEIRO;33;RJ;49;2022
65+;12;12;;;;;;;;;16;330455;RIO DE JANEIRO;33;RJ;50;2022
65+;13;13;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;51;2022
65+;17;17;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;52;2022
65+;13;13;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;1;2023
65+;14;14;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;2;2023
65+;14;14;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;3;2023
65+;13;13;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;4;2023
65+;23;23;;;;;;;;;19;330455;RIO DE JANEIRO;33;RJ;5;2023
65+;21;21;;;;;;;;;21;330455;RIO DE JANEIRO;33;RJ;6;2023
65+;19;19;;;;;;;;;22;330455;RIO DE JANEIRO;33;RJ;7;2023
65+;26;26;;;;;;;;;27;330455;RIO DE JANEIRO;33;RJ;8;2023
65+;36;36;;;;;;;;;30;330455;RIO DE JANEIRO;33;RJ;9;2023
65+;28;28;;;;;;;;;30;330455;RIO DE JANEIRO;33;RJ;10;2023
65+;27;27;;;;;;;;;24;330455;RIO DE JANEIRO;33;RJ;11;2023
65+;18;18;;;;;;;;;20;330455;RIO DE JANEIRO;33;RJ;12;2023
65+;14;14;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;13;2023
65+;19;19;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;14;2023
65+;11;11;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;15;2023
65+;14;14;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;16;2023
65+;10;10;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;17;2023
65+;11;11;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;18;2023
65+;22;22;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;19;2023
65+;22;22;;;;;;;;;21;330455;RIO DE JANEIRO;33;RJ;20;2023
65+;18;18;;;;;;;;;19;330455;RIO DE JANEIRO;33;RJ;21;2023
65+;17;17;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;22;2023
65+;16;16;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;23;2023
65+;18;18;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;24;2023
65+;11;11;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;25;2023
65+;16;16;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;26;2023
65+;23;23;;;;;;;;;20;330455;RIO DE JANEIRO;33;RJ;27;2023
65+;20;20;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;28;2023
65+;11;11;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;29;2023
65+;20;20;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;30;2023
65+;10;10;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;31;2023
65+;15;15;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;32;2023
65+;13;13;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;33;2023
65+;18;18;;;;;;;;;22;330455;RIO DE JANEIRO;33;RJ;34;2023
65+;34;34;;;;;;;;;27;330455;RIO DE JANEIRO;33;RJ;35;2023
65+;28;28;;;;;;;;;30;330455;RIO DE JANEIRO;33;RJ;36;2023
65+;27;27;;;;;;;;;28;330455;RIO DE JANEIRO;33;RJ;37;2023
65+;29;29;;;;;;;;;26;330455;RIO DE JANEIRO;33;RJ;38;2023
65+;23;23;;;;;;;;;27;330455;RIO DE JANEIRO;33;RJ;39;2023
65+;29;29;;;;;;;;;24;330455;RIO DE JANEIRO;33;RJ;40;2023
65+;20;20;;;;;;;;;19;330455;RIO DE JANEIRO;33;RJ;41;2023
65+;9;9;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;42;2023
65+;17;17;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;43;2023
65+;18;18;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;44;2023
65+;9;9;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;45;2023
65+;13;13;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;46;2023
65+;9;9;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;47;2023
65+;8;8;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;48;2023
65+;10;10;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;49;2023
65+;10;10;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;50;2023
65+;7;7;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;51;2023
65+;5;5;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;52;2023
65+;13;13;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;1;2024
65+;7;7;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;2;2024
65+;10;10;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;3;2024
65+;14;14;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;4;2024
65+;22;22;;;;;;;;;22;330455;RIO DE JANEIRO;33;RJ;5;2024
65+;29;29;;;;;;;;;28;330455;RIO DE JANEIRO;33;RJ;6;2024
65+;34;34;;;;;;;;;31;330455;RIO DE JANEIRO;33;RJ;7;2024
65+;29;29;;;;;;;;;33;330455;RIO DE JANEIRO;33;RJ;8;2024
65+;35;35;;;;;;;;;28;330455;RIO DE JANEIRO;33;RJ;9;2024
65+;20;20;;;;;;;;;23;330455;RIO DE JANEIRO;33;RJ;10;2024
65+;13;13;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;11;2024
65+;7;7;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;12;2024
65+;10;10;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;13;2024
65+;15;15;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;14;2024
65+;13;13;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;15;2024
65+;18;18;;;;;;;;;16;330455;RIO DE JANEIRO;33;RJ;16;2024
65+;18;18;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;17;2024
65+;17;17;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;18;2024
65+;10;10;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;19;2024
65+;14;14;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;20;2024
65+;12;12;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;21;2024
65+;19;19;;;;;;;;;16;330455;RIO DE JANEIRO;33;RJ;22;2024
65+;16;16;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;23;2024
65+;15;15;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;24;2024
65+;13;13;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;25;2024
65+;12;12;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;26;2024
65+;11;11;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;27;2024
65+;7;7;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;28;2024
65+;7;7;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;29;2024
65+;20;20;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;30;2024
65+;10;10;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;31;2024
65+;9;9;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;32;2024
65+;11;11;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;33;2024
65+;9;9;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;34;2024
65+;19;19;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;35;2024
65+;13;13;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;36;2024
65+;11;11;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;37;2024
65+;8;8;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;38;2024
65+;9;9;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;39;2024
65+;14;14;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;40;2024
65+;10;10;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;41;2024
65+;12;12;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;42;2024
65+;18;18;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;43;2024
65+;15;15;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;44;2024
65+;17;17;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;45;2024
65+;14;14;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;46;2024
65+;14;14;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;47;2024
65+;26;26;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;48;2024
65+;14;14;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;49;2024
65+;11;11;;;;;;;;;16;330455;RIO DE JANEIRO;33;RJ;50;2024
65+;22;22;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;51;2024
65+;12;12;;;;;;;;;18;330455;RIO DE JANEIRO;33;RJ;52;2024
65+;20;20;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;1;2025
65+;8;8;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;2;2025
65+;10;10;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;3;2025
65+;15;15;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;4;2025
65+;7;7;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;5;2025
65+;6;6;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;6;2025
65+;7;7;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;7;2025
65+;6;6;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;8;2025
65+;2;2;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;9;2025
65+;13;13;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;10;2025
65+;11;11;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;11;2025
65+;10;10;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;12;2025
65+;10;10;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;13;2025
65+;12;12;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;14;2025
65+;14;14;;;;;;;;;16;330455;RIO DE JANEIRO;33;RJ;15;2025
65+;21;21;;;;;;;;;23;330455;RIO DE JANEIRO;33;RJ;16;2025
65+;33;33;;;;;;;;;28;330455;RIO DE JANEIRO;33;RJ;17;2025
65+;31;31;;;;;;;;;33;330455;RIO DE JANEIRO;33;RJ;18;2025
65+;34;34;;;;;;;;;39;330455;RIO DE JANEIRO;33;RJ;19;2025
65+;51;51;;;;;;;;;40;330455;RIO DE JANEIRO;33;RJ;20;2025
65+;34;34;;;;;;;;;42;330455;RIO DE JANEIRO;33;RJ;21;2025
65+;41;41;;;;;;;;;42;330455;RIO DE JANEIRO;33;RJ;22;2025
65+;52;52;;;;;;;;;41;330455;RIO DE JANEIRO;33;RJ;23;2025
65+;29;29;;;;;;;;;38;330455;RIO DE JANEIRO;33;RJ;24;2025
65+;34;34;;;;;;;;;31;330455;RIO DE JANEIRO;33;RJ;25;2025
65+;31;31;;;;;;;;;29;330455;RIO DE JANEIRO;33;RJ;26;2025
65+;23;23;;;;;;;;;26;330455;RIO DE JANEIRO;33;RJ;27;2025
65+;25;25;;;;;;;;;23;330455;RIO DE JANEIRO;33;RJ;28;2025
65+;20;20;;;;;;;;;23;330455;RIO DE JANEIRO;33;RJ;29;2025
65+;24;24;;;;;;;;;22;330455;RIO DE JANEIRO;33;RJ;30;2025
65+;22;22;;;;;;;;;22;330455;RIO DE JANEIRO;33;RJ;31;2025
65+;21;21;;;;;;;;;21;330455;RIO DE JANEIRO;33;RJ;32;2025
65+;20;20;;;;;;;;;19;330455;RIO DE JANEIRO;33;RJ;33;2025
65+;16;16;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;34;2025
65+;9;9;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;35;2025
65+;10;10;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;36;2025
65+;16;16;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;37;2025
65+;14;14;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;38;2025
65+;16;16;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;39;2025
65+;13;13;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;40;2025
65+;6;6;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;41;2025
65+;17;17;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;42;2025
65+;12;12;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;43;2025
65+;13;13;;;;;;;;;13;330455;RIO DE JANEIRO;33;RJ;44;2025
65+;13;13;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;45;2025
65+;11;11;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;46;2025
65+;9;9;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;47;2025
65+;13;13;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;48;2025
65+;15;15;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;49;2025
65+;16;16;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;50;2025
65+;21;21;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;51;2025
65+;15;15;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;52;2025
65+;10;10;10;10;10;11;10;11;10;11;11;330455;RIO DE JANEIRO;33;RJ;53;2025
65+;9;9;9;9;9;10;9;10;9;11;10;330455;RIO DE JANEIRO;33;RJ;1;2026
65+;10;10;10;11;10;11;10;11;10;12;10;330455;RIO DE JANEIRO;33;RJ;2;2026
65+;10;10;10;11;10;12;10;12;10;12;9;330455;RIO DE JANEIRO;33;RJ;3;2026
65+;7;8;7;8;7;9;7;10;7;10;9;330455;RIO DE JANEIRO;33;RJ;4;2026
65+;8;9;8;10;8;11;8;11;8;12;8;330455;RIO DE JANEIRO;33;RJ;5;2026
65+;5;8;7;9;6;10;5;11;5;12;10;330455;RIO DE JANEIRO;33;RJ;6;2026
65+;5;13;10;15;8;18;8;20;7;22;;330455;RIO DE JANEIRO;33;RJ;7;2026
< 2;11;11;;;;;;;;;;355030;SAO PAULO;35;SP;1;2020
< 2;10;10;;;;;;;;;9;355030;SAO PAULO;35;SP;2;2020
< 2;5;5;;;;;;;;;7;355030;SAO PAULO;35;SP;3;2020
< 2;5;5;;;;;;;;;6;355030;SAO PAULO;35;SP;4;2020
< 2;7;7;;;;;;;;;7;355030;SAO PAULO;35;SP;5;2020
< 2;9;9;;;;;;;;;8;355030;SAO PAULO;35;SP;6;2020
< 2;9;9;;;;;;;;;14;355030;SAO PAULO;35;SP;7;2020
< 2;24;24;;;;;;;;;17;355030;SAO PAULO;35;SP;8;2020
< 2;17;17;;;;;;;;;23;355030;SAO PAULO;35;SP;9;2020
< 2;29;29;;;;;;;;;43;355030;SAO PAULO;35;SP;10;2020
< 2;84;84;;;;;;;;;101;355030;SAO PAULO;35;SP;11;2020
< 2;189;189;;;;;;;;;141;355030;SAO PAULO;35;SP;12;2020
< 2;149;149;;;;;;;;;142;355030;SAO PAULO;35;SP;13;2020
< 2;88;88;;;;;;;;;96;355030;SAO PAULO;35;SP;14;2020
< 2;52;52;;;;;;;;;62;355030;SAO PAULO;35;SP;15;2020
< 2;47;47;;;;;;;;;45;355030;SAO PAULO;35;SP;16;2020
< 2;36;36;;;;;;;;;40;355030;SAO PAULO;35;SP;17;2020
< 2;38;38;;;;;;;;;35;355030;SAO PAULO;35;SP;18;2020
< 2;30;30;;;;;;;;;33;355030;SAO PAULO;35;SP;19;2020
< 2;31;31;;;;;;;;;30;355030;SAO PAULO;35;SP;20;2020
< 2;29;29;;;;;;;;;30;355030;SAO PAULO;35;SP;21;2020
< 2;30;30;;;;;;;;;28;355030;SAO PAULO;35;SP;22;2020
< 2;26;26;;;;;;;;;26;355030;SAO PAULO;35;SP;23;2020
< 2;23;23;;;;;;;;;23;355030;SAO PAULO;35;SP;24;2020
< 2;20;20;;;;;;;;;23;355030;SAO PAULO;35;SP;25;2020
< 2;25;25;;;;;;;;;25;355030;SAO PAULO;35;SP;26;2020
< 2;30;30;;;;;;;;;30;355030;SAO PAULO;35;SP;27;2020
< 2;35;35;;;;;;;;;32;355030;SAO PAULO;35;SP;28;2020
< 2;30;30;;;;;;;;;33;355030;SAO PAULO;35;SP;29;2020
< 2;35;35;;;;;;;;;32;355030;SAO PAULO;35;SP;30;2020
< 2;31;31;;;;;;;;;34;355030;SAO PAULO;35;SP;31;2020
< 2;35;35;;;;;;;;;33;355030;SAO PAULO;35;SP;32;2020
< 2;34;34;;;;;;;;;28;355030;SAO PAULO;35;SP;33;2020
< 2;15;15;;;;;;;;;27;355030;SAO PAULO;35;SP;34;2020
< 2;33;33;;;;;;;;;23;355030;SAO PAULO;35;SP;35;2020
< 2;20;20;;;;;;;;;26;355030;SAO PAULO;35;SP;36;2020
< 2;25;25;;;;;;;;;23;355030;SAO PAULO;35;SP;37;2020
< 2;25;25;;;;;;;;;23;355030;SAO PAULO;35;SP;38;2020
< 2;20;20;;;;;;;;;23;355030;SAO PAULO;35;SP;39;2020
< 2;25;25;;;;;;;;;21;355030;SAO PAULO;35;SP;40;2020
< 2;19;19;;;;;;;;;25;355030;SAO PAULO;35;SP;41;2020
< 2;31;31;;;;;;;;;26;355030;SAO PAULO;35;SP;42;2020
< 2;27;27;;;;;;;;;26;355030;SAO PAULO;35;SP;43;2020
< 2;19;19;;;;;;;;;21;355030;SAO PAULO;35;SP;44;2020
< 2;18;18;;;;;;;;;18;355030;SAO PAULO;35;SP;45;2020
< 2;16;16;;;;;;;;;17;355030;SAO PAULO;35;SP;46;2020
< 2;17;17;;;;;;;;;19;355030;SAO PAULO;35;SP;47;2020
< 2;24;24;;;;;;;;;21;355030;SAO PAULO;35;SP;48;2020
< 2;21;21;;;;;;;;;23;355030;SAO PAULO;35;SP;49;2020
< 2;24;24;;;;;;;;;24;355030;SAO PAULO;35;SP;50;2020
< 2;26;26;;;;;;;;;26;355030;SAO PAULO;35;SP;51;2020
< 2;28;28;;;;;;;;;32;355030;SAO PAULO;35;SP;52;2020
< 2;42;42;;;;;;;;;40;355030;SAO PAULO;35;SP;53;2020
< 2;49;49;;;;;;;;;60;355030;SAO PAULO;35;SP;1;2021
< 2;89;89;;;;;;;;;73;355030;SAO PAULO;35;SP;2;2021
< 2;80;80;;;;;;;;;92;355030;SAO PAULO;35;SP;3;2021
< 2;108;108;;;;;;;;;114;355030;SAO PAULO;35;SP;4;2021
< 2;155;155;;;;;;;;;146;355030;SAO PAULO;35;SP;5;2021
< 2;176;176;;;;;;;;;186;355030;SAO PAULO;35;SP;6;2021
< 2;226;226;;;;;;;;;211;355030;SAO PAULO;35;SP;7;2021
< 2;230;230;;;;;;;;;253;355030;SAO PAULO;35;SP;8;2021
< 2;303;303;;;;;;;;;254;355030;SAO PAULO;35;SP;9;2021
< 2;229;229;;;;;;;;;253;355030;SAO PAULO;35;SP;10;2021
< 2;226;226;;;;;;;;;201;355030;SAO PAULO;35;SP;11;2021
< 2;147;147;;;;;;;;;171;355030;SAO PAULO;35;SP;12;2021
< 2;139;139;;;;;;;;;127;355030;SAO PAULO;35;SP;13;2021
< 2;95;95;;;;;;;;;105;355030;SAO PAULO;35;SP;14;2021
< 2;82;82;;;;;;;;;76;355030;SAO PAULO;35;SP;15;2021
< 2;51;51;;;;;;;;;66;355030;SAO PAULO;35;SP;16;2021
< 2;66;66;;;;;;;;;62;355030;SAO PAULO;35;SP;17;2021
< 2;68;68;;;;;;;;;70;355030;SAO PAULO;35;SP;18;2021
< 2;77;77;;;;;;;;;69;355030;SAO PAULO;35;SP;19;2021
< 2;61;61;;;;;;;;;73;355030;SAO PAULO;35;SP;20;2021
< 2;82;82;;;;;;;;;69;355030;SAO PAULO;35;SP;21;2021
< 2;63;63;;;;;;;;;67;355030;SAO PAULO;35;SP;22;2021
< 2;55;55;;;;;;;;;54;355030;SAO PAULO;35;SP;23;2021
< 2;45;45;;;;;;;;;53;355030;SAO PAULO;35;SP;24;2021
< 2;60;60;;;;;;;;;57;355030;SAO PAULO;35;SP;25;2021
< 2;65;65;;;;;;;;;64;355030;SAO PAULO;35;SP;26;2021
< 2;68;68;;;;;;;;;67;355030;SAO PAULO;35;SP;27;2021
< 2;67;67;;;;;;;;;68;355030;SAO PAULO;35;SP;28;2021
< 2;69;69;;;;;;;;;68;355030;SAO PAULO;35;SP;29;2021
< 2;67;67;;;;;;;;;74;355030;SAO PAULO;35;SP;30;2021
< 2;85;85;;;;;;;;;94;355030;SAO PAULO;35;SP;31;2021
< 2;131;131;;;;;;;;;113;355030;SAO PAULO;35;SP;32;2021
< 2;123;123;;;;;;;;;126;355030;SAO PAULO;35;SP;33;2021
< 2;124;124;;;;;;;;;123;355030;SAO PAULO;35;SP;34;2021
< 2;123;123;;;;;;;;;124;355030;SAO PAULO;35;SP;35;2021
< 2;126;126;;;;;;;;;124;355030;SAO PAULO;35;SP;36;2021
< 2;122;122;;;;;;;;;130;355030;SAO PAULO;35;SP;37;2021
< 2;142;142;;;;;;;;;139;355030;SAO PAULO;35;SP;38;2021
< 2;152;152;;;;;;;;;147;355030;SAO PAULO;35;SP;39;2021
< 2;146;146;;;;;;;;;156;355030;SAO PAULO;35;SP;40;2021
< 2;169;169;;;;;;;;;169;355030;SAO PAULO;35;SP;41;2021
< 2;191;191;;;;;;;;;178;355030;SAO PAULO;35;SP;42;2021
< 2;173;173;;;;;;;;;198;355030;SAO PAULO;35;SP;43;2021
< 2;231;231;;;;;;;;;208;355030;SAO PAULO;35;SP;44;2021
< 2;221;221;;;;;;;;;234;355030;SAO PAULO;35;SP;45;2021
< 2;249;249;;;;;;;;;226;355030;SAO PAULO;35;SP;46;2021
< 2;207;207;;;;;;;;;216;355030;SAO PAULO;35;SP;47;2021
< 2;191;191;;;;;;;;;197;355030;SAO PAULO;35;SP;48;2021
< 2;192;192;;;;;;;;;181;355030;SAO PAULO;35;SP;49;2021
< 2;160;160;;;;;;;;;156;355030;SAO PAULO;35;SP;50;2021
< 2;117;117;;;;;;;;;128;355030;SAO PAULO;35;SP;51;2021
< 2;107;107;;;;;;;;;107;355030;SAO PAULO;35;SP;52;2021
< 2;98;98;;;;;;;;;95;355030;SAO PAULO;35;SP;1;2022
< 2;80;80;;;;;;;;;86;355030;SAO PAULO;35;SP;2;2022
< 2;79;79;;;;;;;;;72;355030;SAO PAULO;35;SP;3;2022
< 2;56;56;;;;;;;;;63;355030;SAO PAULO;35;SP;4;2022
< 2;55;55;;;;;;;;;55;355030;SAO PAULO;35;SP;5;2022
< 2;53;53;;;;;;;;;63;355030;SAO PAULO;35;SP;6;2022
< 2;81;81;;;;;;;;;76;355030;SAO PAULO;35;SP;7;2022
< 2;93;93;;;;;;;;;92;355030;SAO PAULO;35;SP;8;2022
< 2;102;102;;;;;;;;;94;355030;SAO PAULO;35;SP;9;2022
< 2;88;88;;;;;;;;;98;355030;SAO PAULO;35;SP;10;2022
< 2;103;103;;;;;;;;;113;355030;SAO PAULO;35;SP;11;2022
